245;JBR20200JBR10031;JBR;Jawa Timur;Jember;Sumber Sari;k245;Keranjingan;68126;A;8000
246;JBR20200JBR10031;JBR;Jawa Timur;Jember;Sumber Sari;k246;Sumbersari;68121;A;8000
247;JBR20200JBR10031;JBR;Jawa Timur;Jember;Sumber Sari;k247;Tegal Gede;68124;A;8000
248;JBR20200JBR10031;JBR;Jawa Timur;Jember;Sumber Sari;k248;Wirolegi;68124;A;8000
249;JBR20200JBR20100;JBR;Jawa Timur;Banyuwangi;Banyuwangi;k249;Kampung Mandar;68419;B;8000
250;JBR20200JBR20100;JBR;Jawa Timur;Banyuwangi;Banyuwangi;k250;Kampung Melayu;68412;B;8000
251;JBR20200JBR20100;JBR;Jawa Timur;Banyuwangi;Banyuwangi;k251;Karangrejo;68411;B;8000
252;JBR20200JBR20100;JBR;Jawa Timur;Banyuwangi;Banyuwangi;k252;Kebalenan;68417;B;8000
253;JBR20200JBR20100;JBR;Jawa Timur;Banyuwangi;Banyuwangi;k253;Kepatihan;68411;B;8000
254;JBR20200JBR20100;JBR;Jawa Timur;Banyuwangi;Banyuwangi;k254;Kertosari;68418;B;8000
255;JBR20200JBR20100;JBR;Jawa Timur;Banyuwangi;Banyuwangi;k255;Lateng;68413;B;8000
256;JBR20200JBR20100;JBR;Jawa Timur;Banyuwangi;Banyuwangi;k256;Pakis;68419;B;8000
257;JBR20200JBR20100;JBR;Jawa Timur;Banyuwangi;Banyuwangi;k257;Panderejo;68415;B;8000
258;JBR20200JBR20100;JBR;Jawa Timur;Banyuwangi;Banyuwangi;k258;Penganjuran;68416;B;8000
259;JBR20200JBR20100;JBR;Jawa Timur;Banyuwangi;Banyuwangi;k259;Pengantigan;68414;B;8000
260;JBR20200JBR20100;JBR;Jawa Timur;Banyuwangi;Banyuwangi;k260;Singonegaran;68415;B;8000
261;JBR20200JBR20100;JBR;Jawa Timur;Banyuwangi;Banyuwangi;k261;Singotrunan;68414;B;8000
